":START_ID",":END_ID","is_corresponding:boolean",":TYPE"
"author_Shailesh_Joshi","journals/dke/SnodgrassDCCJ08","False","WRITE"
"author_Efstratios_Kontopoulos","journals/dke/KontopoulosBA08","True","WRITE"
"author_Nick_Bassiliades","journals/dke/KontopoulosBA08","False","WRITE"
"author_Grigoris_Antoniou","journals/dke/KontopoulosBA08","False","WRITE"
"author_Nicolau_C._Saldanha","journals/combinatorics/Saldanha21","True","WRITE"
"author_Ian_M._Dew","journals/jcb/DewWS05","True","WRITE"
"author_Brian_Walenz","journals/jcb/DewWS05","False","WRITE"
"author_Granger_G._Sutton","journals/jcb/DewWS05","False","WRITE"
"author_Zhenyang_Liang","journals/displays/LiangYSD25","True","WRITE"
"author_Mingxin_Yu","journals/displays/LiangYSD25","False","WRITE"
"author_Yichen_Sun","journals/displays/LiangYSD25","False","WRITE"
"author_Mingli_Dong","journals/displays/LiangYSD25","False","WRITE"
"author_Takahiro_Yabe","journals/urban/YabeTSU22","True","WRITE"
"author_Kota_Tsubouchi","journals/urban/YabeTSU22","False","WRITE"
"author_Yoshihide_Sekimoto","journals/urban/YabeTSU22","False","WRITE"
"author_Satish_V._Ukkusuri","journals/urban/YabeTSU22","False","WRITE"
"author_Surender_Singh","journals/jaihc/SinghG22","True","WRITE"
"author_Abdul_Haseeb_Ganie","journals/jaihc/SinghG22","False","WRITE"
"author_Hong-Bin_Chen","journals/dm/ChenCCLL24","True","WRITE"
"author_Wei-Han_Chen","journals/dm/ChenCCLL24","False","WRITE"
"author_Yen-Jen_Cheng","journals/dm/ChenCCLL24","False","WRITE"
"author_Wei-Tian_Li","journals/dm/ChenCCLL24","False","WRITE"
"author_Chia-An_Liu","journals/dm/ChenCCLL24","False","WRITE"
"author_Doron_Rotem","journals/dm/Rotem81","True","WRITE"
"author_Dongxu_Chen","journals/lgrs/ChenWFLCYZY24","True","WRITE"
"author_Tingcun_Wei","journals/lgrs/ChenWFLCYZY24","False","WRITE"
"author_Jie_Feng","journals/lgrs/ChenWFLCYZY24","False","WRITE"
"author_Gaoang_Li","journals/lgrs/ChenWFLCYZY24","False","WRITE"
"author_Qingxin_Chen","journals/lgrs/ChenWFLCYZY24","False","WRITE"
"author_Xudong_Yang","journals/lgrs/ChenWFLCYZY24","False","WRITE"
"author_Jialong_Zeng","journals/lgrs/ChenWFLCYZY24","False","WRITE"
"author_Zhongjun_Yu","journals/lgrs/ChenWFLCYZY24","False","WRITE"
"author_Vladimir_Shestak","journals/jpdc/ShestakCMS12","True","WRITE"
"author_Edwin_K._P._Chong","journals/jpdc/ShestakCMS12","False","WRITE"
"author_Anthony_A._Maciejewski","journals/jpdc/ShestakCMS12","False","WRITE"
"author_Howard_Jay_Siegel","journals/jpdc/ShestakCMS12","False","WRITE"
"author_Antonio_Plaza","journals/jpdc/PlazaVPM06","True","WRITE"
"author_David_Valencia","journals/jpdc/PlazaVPM06","False","WRITE"
"author_Javier_Plaza","journals/jpdc/PlazaVPM06","False","WRITE"
"author_Pablo_Martnez_0001","journals/jpdc/PlazaVPM06","False","WRITE"
"author_Oswaldo_L._V._Costa","journals/mcss/CostaD88","True","WRITE"
"author_M._H._A._Davis","journals/mcss/CostaD88","False","WRITE"
"author_Fatemeh_Abdi","journals/jcsc/AbdiDAR19","True","WRITE"
"author_Mahnaz_Janipoor_Deylamani","journals/jcsc/AbdiDAR19","False","WRITE"
"author_Parviz_Amiri","journals/jcsc/AbdiDAR19","False","WRITE"
"author_Mohammad_Hossein_Refan","journals/jcsc/AbdiDAR19","False","WRITE"
"author_Dasari_Anantha_Reddy","journals/kais/ReddyRKT23","True","WRITE"
"author_Swarup_Roy","journals/kais/ReddyRKT23","False","WRITE"
"author_Sanjay_Kumar","journals/kais/ReddyRKT23","False","WRITE"
"author_Rakesh_Tripathi","journals/kais/ReddyRKT23","False","WRITE"
"author_Liangkai_Liu","journals/tits/LiuLWWYS23","True","WRITE"
"author_Wei_Li_0111","journals/tits/LiuLWWYS23","False","WRITE"
"author_Dawei_Wang_0006","journals/tits/LiuLWWYS23","False","WRITE"
"author_Yi_Wu","journals/tits/LiuLWWYS23","False","WRITE"
"author_Ruigang_Yang","journals/tits/LiuLWWYS23","False","WRITE"
"author_Weisong_Shi","journals/tits/LiuLWWYS23","False","WRITE"
"author_Xuewu_Dai","journals/tits/DaiZYCZDC22","True","WRITE"
"author_Hui_Zhao_0017","journals/tits/DaiZYCZDC22","False","WRITE"
"author_Shengping_Yu","journals/tits/DaiZYCZDC22","False","WRITE"
"author_Dongliang_Cui","journals/tits/DaiZYCZDC22","False","WRITE"
"author_Qi_Zhang_0052","journals/tits/DaiZYCZDC22","False","WRITE"
"author_Hairong_Dong_0001","journals/tits/DaiZYCZDC22","False","WRITE"
"author_Tianyou_Chai","journals/tits/DaiZYCZDC22","False","WRITE"
"author_Wael_Khreich","journals/isci/KhreichGMS12","True","WRITE"
"author_Eric_Granger","journals/isci/KhreichGMS12","False","WRITE"
"author_Ali_Miri","journals/isci/KhreichGMS12","False","WRITE"
"author_Robert_Sabourin","journals/isci/KhreichGMS12","False","WRITE"
"author_Guisseppi_A._Forgionne","journals/isci/Forgionne02","True","WRITE"
"author_Gerard_de_Haan","journals/tce/Haan00","True","WRITE"
"author_Kyoung-Joo_Lee","journals/jsis/Lee12","True","WRITE"
"author_Haijian_Yang","journals/cma/YangL09","True","WRITE"
"author_Qingguo_Li","journals/cma/YangL09","False","WRITE"
"author_Chun_Lu","journals/cma/LuDL10","True","WRITE"
"author_Xiaohua_Ding","journals/cma/LuDL10","False","WRITE"
"author_MingZhu_Liu","journals/cma/LuDL10","False","WRITE"
"author_Babak_Rahbarinia","journals/istr/RahbariniaPLL14","True","WRITE"
"author_Roberto_Perdisci","journals/istr/RahbariniaPLL14","False","WRITE"
"author_Andrea_Lanzi","journals/istr/RahbariniaPLL14","False","WRITE"
"author_Kang_Li_0001","journals/istr/RahbariniaPLL14","False","WRITE"
"author_Zongmin_Wu","journals/cnsns/WuY24","True","WRITE"
"author_Ran_Yang","journals/cnsns/WuY24","False","WRITE"
"author_Deyuan_Meng","journals/tcas/MengJDY09","True","WRITE"
"author_Yingmin_Jia","journals/tcas/MengJDY09","False","WRITE"
"author_Junping_Du_0001","journals/tcas/MengJDY09","False","WRITE"
"author_Fashan_Yu","journals/tcas/MengJDY09","False","WRITE"
"author_Yanjun_Peng","journals/bspc/PengS23","True","WRITE"
"author_Jindong_Sun","journals/bspc/PengS23","False","WRITE"
"author_Yeon-Soo_Kim","journals/cea/KimSKKLLHNPL21","True","WRITE"
"author_Md._Abu_Ayub_Siddique","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Wan-Soo_Kim_0002","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Yong-Joo_Kim","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Sang-Dae_Lee","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Dong-Keun_Lee","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Seok-Joon_Hwang","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Ju-Seok_Nam","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Seong-Un_Park","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Ryu-Gap_Lim","journals/cea/KimSKKLLHNPL21","False","WRITE"
"author_Yu_Liu","journals/cea/LiuZJZRTW22","True","WRITE"
"author_Yanrong_Zhuang","journals/cea/LiuZJZRTW22","False","WRITE"
"author_Boyu_Ji","journals/cea/LiuZJZRTW22","False","WRITE"
"author_Guoqiang_Zhang_0007","journals/cea/LiuZJZRTW22","False","WRITE"
"author_Li_Rong","journals/cea/LiuZJZRTW22","False","WRITE"
"author_Guanghui_Teng","journals/cea/LiuZJZRTW22","False","WRITE"
"author_Chaoyuan_Wang","journals/cea/LiuZJZRTW22","False","WRITE"
"author_Hans-Werner_Gsgen","journals/it/GusgenF88","True","WRITE"
"author_Manfred_Fidelak","journals/it/GusgenF88","False","WRITE"
"author_Xiaoming_Tao_0001","journals/wc/TaoJLXQL19","True","WRITE"
"author_Chunxiao_Jiang","journals/wc/TaoJLXQL19","False","WRITE"
"author_Jie_Liu","journals/wc/TaoJLXQL19","False","WRITE"
"author_Ailing_Xiao","journals/wc/TaoJLXQL19","False","WRITE"
"author_Yi_Qian_0001","journals/wc/TaoJLXQL19","False","WRITE"
"author_Jianhua_Lu","journals/wc/TaoJLXQL19","False","WRITE"
"author_Spyridon_Panagiotakis","journals/wc/PanagiotakisA02","True","WRITE"
"author_Athanassia_Alonistioti","journals/wc/PanagiotakisA02","False","WRITE"
"author_Bo_Peng","journals/complexity/Peng22","True","WRITE"
"author_Andrew_Suk","journals/dcg/Suk13","True","WRITE"
"author_Jack_J._Dongarra","journals/sigarch/Dongarra88","True","WRITE"
"author_Mohammad_Dehghani_Soltani","journals/corr/abs-1808-10476","True","WRITE"
"author_Ardimas_Andi_Purwita","journals/corr/abs-1808-10476","False","WRITE"
"author_Iman_Tavakkolnia","journals/corr/abs-1808-10476","False","WRITE"
"author_Harald_Haas","journals/corr/abs-1808-10476","False","WRITE"
"author_Majid_Safari","journals/corr/abs-1808-10476","False","WRITE"
"author_Blai_Bonet","journals/corr/abs-1301-2258","True","WRITE"
"author_Yao_Lu","journals/corr/LuYC16","True","WRITE"
"author_Zhirong_Yang","journals/corr/LuYC16","False","WRITE"
"author_Jukka_Corander","journals/corr/LuYC16","False","WRITE"
"author_Alexis_E._Block","journals/corr/abs-2202-09935","True","WRITE"
"author_Hasti_Seifi","journals/corr/abs-2202-09935","False","WRITE"
"author_Otmar_Hilliges","journals/corr/abs-2202-09935","False","WRITE"
"author_Roger_Gassert","journals/corr/abs-2202-09935","False","WRITE"
"author_Katherine_J._Kuchenbecker","journals/corr/abs-2202-09935","False","WRITE"
"author_Xingyun_Hong","journals/corr/abs-2409-05385","True","WRITE"
"author_Yan_Shao","journals/corr/abs-2409-05385","False","WRITE"
"author_Zhilin_Wang","journals/corr/abs-2409-05385","False","WRITE"
"author_Manni_Duan","journals/corr/abs-2409-05385","False","WRITE"
"author_Jin_Xiongnan","journals/corr/abs-2409-05385","False","WRITE"
"author_Yonatan_Yehezkeally","journals/corr/abs-2212-09314","True","WRITE"
"author_Haider_Al_Kim","journals/corr/abs-2212-09314","False","WRITE"
"author_Sven_Puchinger","journals/corr/abs-2212-09314","False","WRITE"
"author_Antonia_Wachter-Zeh","journals/corr/abs-2212-09314","False","WRITE"
"author_Ming-Feng_Li","journals/corr/abs-2304-04217","True","WRITE"
"author_Min_Sun","journals/corr/abs-2304-04217","False","WRITE"
"author_Rashmi_Murthy","journals/corr/abs-2007-08777","True","WRITE"
"author_Yi-Hsuan_Lin","journals/corr/abs-2007-08777","False","WRITE"
"author_Kwancheol_Shin","journals/corr/abs-2007-08777","False","WRITE"
"author_Jennifer_L._Mueller","journals/corr/abs-2007-08777","False","WRITE"
"author_Erle_Zhu","journals/corr/abs-2501-10768","True","WRITE"
"author_Yadi_Liu","journals/corr/abs-2501-10768","False","WRITE"
"author_Zhe_Zhang","journals/corr/abs-2501-10768","False","WRITE"
"author_Xujun_Li","journals/corr/abs-2501-10768","False","WRITE"
"author_Jin_Zhou","journals/corr/abs-2501-10768","False","WRITE"
"author_Xinjie_Yu","journals/corr/abs-2501-10768","False","WRITE"
"author_Minlie_Huang","journals/corr/abs-2501-10768","False","WRITE"
"author_Hongning_Wang","journals/corr/abs-2501-10768","False","WRITE"
"author_Mengfei_Li","journals/corr/abs-2401-03257","True","WRITE"
"author_Ming_Lu","journals/corr/abs-2401-03257","False","WRITE"
"author_Xiaofang_Li","journals/corr/abs-2401-03257","False","WRITE"
"author_Shanghang_Zhang","journals/corr/abs-2401-03257","False","WRITE"
"author_Penghong_Wang","journals/corr/abs-2401-05709","True","WRITE"
"author_Hao_Wang","journals/corr/abs-2401-05709","False","WRITE"
"author_Wenrui_Li","journals/corr/abs-2401-05709","False","WRITE"
"author_Xiaopeng_Fan","journals/corr/abs-2401-05709","False","WRITE"
"author_Debin_Zhao","journals/corr/abs-2401-05709","False","WRITE"
"author_Yichao_Fu","journals/corr/abs-2412-20993","True","WRITE"
"author_Junda_Chen","journals/corr/abs-2412-20993","False","WRITE"
"author_Siqi_Zhu","journals/corr/abs-2412-20993","False","WRITE"
"author_Zheyu_Fu","journals/corr/abs-2412-20993","False","WRITE"
"author_Zhongdongming_Dai","journals/corr/abs-2412-20993","False","WRITE"
"author_Aurick_Qiao","journals/corr/abs-2412-20993","False","WRITE"
"author_Hao_Zhang_0025","journals/corr/abs-2412-20993","False","WRITE"
"author_Pavithra_Prabhakar","journals/corr/abs-2110-03726","True","WRITE"
"author_Shipra_Agrawal_0001","journals/corr/abs-0911-2974","True","WRITE"
"author_Zizhuo_Wang_0001","journals/corr/abs-0911-2974","False","WRITE"
"author_Yinyu_Ye_0001","journals/corr/abs-0911-2974","False","WRITE"
"author_Alkis_Kalavasis","journals/corr/abs-2410-01658","True","WRITE"
"author_Anay_Mehrotra","journals/corr/abs-2410-01658","False","WRITE"
"author_Manolis_Zampetakis","journals/corr/abs-2410-01658","False","WRITE"
"author_Minjia_Shi","journals/corr/abs-1708-05347","True","WRITE"
"author_Zahra_Sepasdar","journals/corr/abs-1708-05347","False","WRITE"
"author_Rongsheng_Wu","journals/corr/abs-1708-05347","False","WRITE"
"author_Patrick_Sol","journals/corr/abs-1708-05347","False","WRITE"
"author_Dongqi_Fu","journals/corr/abs-2207-00048","True","WRITE"
"author_Jingrui_He","journals/corr/abs-2207-00048","False","WRITE"
"author_Hanghang_Tong","journals/corr/abs-2207-00048","False","WRITE"
"author_Ross_Maciejewski","journals/corr/abs-2207-00048","False","WRITE"
"author_Sangjun_Han","journals/corr/abs-2502-03321","True","WRITE"
"author_Taeil_Hur","journals/corr/abs-2502-03321","False","WRITE"
"author_Youngmi_Hur","journals/corr/abs-2502-03321","False","WRITE"
"author_Kathy_Sangkyung_Lee","journals/corr/abs-2502-03321","False","WRITE"
"author_Myungyoon_Lee","journals/corr/abs-2502-03321","False","WRITE"
"author_Hyojae_Lim","journals/corr/abs-2502-03321","False","WRITE"
"author_Will_Pryor","journals/corr/abs-2105-09481","True","WRITE"
"author_Yotam_Barnoy","journals/corr/abs-2105-09481","False","WRITE"
"author_Suraj_Raval","journals/corr/abs-2105-09481","False","WRITE"
"author_Xiaolong_Liu_0002","journals/corr/abs-2105-09481","False","WRITE"
"author_Lamar_O._Mair","journals/corr/abs-2105-09481","False","WRITE"
"author_Daniel_Lerner","journals/corr/abs-2105-09481","False","WRITE"
"author_Onder_Erin","journals/corr/abs-2105-09481","False","WRITE"
"author_Gregory_D._Hager","journals/corr/abs-2105-09481","False","WRITE"
"author_Yancy_Diaz-Mercado","journals/corr/abs-2105-09481","False","WRITE"
"author_Axel_Krieger","journals/corr/abs-2105-09481","False","WRITE"
"author_Pooja_Pandey","journals/corr/Pandey15","True","WRITE"
"author_Anton_Shapkin","journals/corr/abs-2312-08976","True","WRITE"
"author_Denis_Litvinov","journals/corr/abs-2312-08976","False","WRITE"
"author_Timofey_Bryksin","journals/corr/abs-2312-08976","False","WRITE"
"author_Evan_Ettinger","journals/corr/abs-1003-0659","True","WRITE"
"author_Yoav_Freund","journals/corr/abs-1003-0659","False","WRITE"
"author_David_Stenger","journals/corr/abs-2212-06561","True","WRITE"
"author_Robert_Ritschel","journals/corr/abs-2212-06561","False","WRITE"
"author_Felix_Krabbes","journals/corr/abs-2212-06561","False","WRITE"
"author_Rick_Vowinkel","journals/corr/abs-2212-06561","False","WRITE"
"author_Hendrik_Richter_0001","journals/corr/abs-2212-06561","False","WRITE"
"author_Kristin_Glass","journals/corr/abs-1212-6810","True","WRITE"
"author_Richard_Colbaugh","journals/corr/abs-1212-6810","False","WRITE"
"author_Chen_Chen_0017","journals/corr/abs-2501-12851","True","WRITE"
"author_Xinlong_Hao","journals/corr/abs-2501-12851","False","WRITE"
"author_Weiwen_Liu","journals/corr/abs-2501-12851","False","WRITE"
"author_Xu_Huang_0008","journals/corr/abs-2501-12851","False","WRITE"
"author_Xingshan_Zeng","journals/corr/abs-2501-12851","False","WRITE"
"author_Shuai_Yu","journals/corr/abs-2501-12851","False","WRITE"
"author_Dexun_Li","journals/corr/abs-2501-12851","False","WRITE"
"author_Shuai_Wang_0020","journals/corr/abs-2501-12851","False","WRITE"
"author_Weinan_Gan","journals/corr/abs-2501-12851","False","WRITE"
"author_Yuefeng_Huang","journals/corr/abs-2501-12851","False","WRITE"
"author_Wulong_Liu","journals/corr/abs-2501-12851","False","WRITE"
"author_Xinzhi_Wang","journals/corr/abs-2501-12851","False","WRITE"
"author_Defu_Lian","journals/corr/abs-2501-12851","False","WRITE"
"author_Baoqun_Yin","journals/corr/abs-2501-12851","False","WRITE"
"author_Yasheng_Wang","journals/corr/abs-2501-12851","False","WRITE"
"author_Wu_Liu","journals/corr/abs-2501-12851","False","WRITE"
"author_Mohammad_Haft-Javaherian","journals/corr/abs-1801-00880","True","WRITE"
"author_Linjing_Fang","journals/corr/abs-1801-00880","False","WRITE"
"author_Victorine_P._Muse","journals/corr/abs-1801-00880","False","WRITE"
"author_Chris_B._Schaffer","journals/corr/abs-1801-00880","False","WRITE"
"author_Nozomi_Nishimura","journals/corr/abs-1801-00880","False","WRITE"
"author_Mert_R._Sabuncu","journals/corr/abs-1801-00880","False","WRITE"
"author_Qian_Wang","journals/corr/abs-2001-04042","True","WRITE"
"author_He_Chen_0001","journals/corr/abs-2001-04042","False","WRITE"
"author_Yonghui_Li_0001","journals/corr/abs-2001-04042","False","WRITE"
"author_Branka_Vucetic","journals/corr/abs-2001-04042","False","WRITE"
"author_Tiehang_Duan","journals/corr/abs-2308-11651","True","WRITE"
"author_Zhenyi_Wang_0001","journals/corr/abs-2308-11651","False","WRITE"
"author_Gianfranco_Doretto","journals/corr/abs-2308-11651","False","WRITE"
"author_Fang_Li","journals/corr/abs-2308-11651","False","WRITE"
"author_Cui_Tao","journals/corr/abs-2308-11651","False","WRITE"
"author_Donald_A._Adjeroh","journals/corr/abs-2308-11651","False","WRITE"
"author_Alex_Bewley","journals/corr/abs-2005-09927","True","WRITE"
"author_Pei_Sun","journals/corr/abs-2005-09927","False","WRITE"
"author_Thomas_Mensink","journals/corr/abs-2005-09927","False","WRITE"
"author_Dragomir_Anguelov","journals/corr/abs-2005-09927","False","WRITE"
"author_Cristian_Sminchisescu","journals/corr/abs-2005-09927","False","WRITE"
"author_Sebastian_Debus","journals/corr/abs-2412-17099","True","WRITE"
"author_Tobias_Metzlaff","journals/corr/abs-2412-17099","False","WRITE"
"author_Forrest_Sheng_Bao","journals/corr/abs-0804-3361","True","WRITE"
"author_Yuanlin_Zhang_0002","journals/corr/abs-0804-3361","False","WRITE"
"author_Donald_Yu-Chun_Lie","journals/corr/abs-0804-3361","False","WRITE"
"author_Sicong_Huang_0001","journals/corr/abs-1811-09620","True","WRITE"
"author_Qiyang_Li","journals/corr/abs-1811-09620","False","WRITE"
"author_Cem_Anil","journals/corr/abs-1811-09620","False","WRITE"
"author_Xuchan_Bao","journals/corr/abs-1811-09620","False","WRITE"
"author_Sageev_Oore","journals/corr/abs-1811-09620","False","WRITE"
"author_Roger_B._Grosse","journals/corr/abs-1811-09620","False","WRITE"
"author_Chao_Lei","journals/corr/abs-2307-00735","True","WRITE"
"author_Nir_Lipovetzky","journals/corr/abs-2307-00735","False","WRITE"
"author_Krista_A._Ehinger","journals/corr/abs-2307-00735","False","WRITE"
"author_Leila_Pishdad","journals/corr/abs-2204-09268","True","WRITE"
"author_Ran_Zhang","journals/corr/abs-2204-09268","False","WRITE"
"author_Konstantinos_G._Derpanis","journals/corr/abs-2204-09268","False","WRITE"
"author_Allan_D._Jepson","journals/corr/abs-2204-09268","False","WRITE"
"author_Afsaneh_Fazly","journals/corr/abs-2204-09268","False","WRITE"
"author_Rafael_Gregorio_Lucas_D'Oliveira","journals/corr/abs-1802-02049","True","WRITE"
"author_Marcelo_Firer","journals/corr/abs-1802-02049","False","WRITE"
"author_Vincent_D._Blondel","journals/corr/abs-1010-3685","True","WRITE"
"author_Stphane_Gaubert","journals/corr/abs-1010-3685","False","WRITE"
"author_Natacha_Portier","journals/corr/abs-1010-3685","False","WRITE"
"author_Luca_Dall'Asta","journals/corr/abs-cs-0412007","True","WRITE"
"author_J._Ignacio_Alvarez-Hamelin","journals/corr/abs-cs-0412007","False","WRITE"
"author_Alain_Barrat","journals/corr/abs-cs-0412007","False","WRITE"
"author_Alexei_Vzquez","journals/corr/abs-cs-0412007","False","WRITE"
"author_Alessandro_Vespignani","journals/corr/abs-cs-0412007","False","WRITE"
"author_Gil_Sadeh","journals/corr/abs-1906-06620","True","WRITE"
"author_Lior_Fritz","journals/corr/abs-1906-06620","False","WRITE"
"author_Gabi_Shalev","journals/corr/abs-1906-06620","False","WRITE"
"author_Eduard_Oks","journals/corr/abs-1906-06620","False","WRITE"
"author_Ayoub_Jadouli","journals/corr/abs-2411-06202","True","WRITE"
"author_Chaker_El_Amrani","journals/corr/abs-2411-06202","False","WRITE"
"author_Shengchao_Liu","journals/corr/abs-2206-13602","True","WRITE"
"author_Hongyu_Guo","journals/corr/abs-2206-13602","False","WRITE"
"author_Jian_Tang_0005","journals/corr/abs-2206-13602","False","WRITE"
"author_Chen_Feng","journals/corr/abs-2303-12756","True","WRITE"
"author_Ioannis_Patras","journals/corr/abs-2303-12756","False","WRITE"
"author_Lin_Chen_0009","journals/corr/abs-1302-3946","True","WRITE"
"author_Deshi_Ye","journals/corr/abs-1302-3946","False","WRITE"
"author_Guochuan_Zhang","journals/corr/abs-1302-3946","False","WRITE"
"author_Marc_Hellmuth","journals/corr/HellmuthFWS15","True","WRITE"
"author_Adrian_Fritz","journals/corr/HellmuthFWS15","False","WRITE"
"author_Nicolas_Wieseke","journals/corr/HellmuthFWS15","False","WRITE"
"author_Peter_F._Stadler","journals/corr/HellmuthFWS15","False","WRITE"
"author_Shashank_Kotyan","journals/corr/abs-2408-09065","True","WRITE"
"author_Pin-Yu_Chen","journals/corr/abs-2408-09065","False","WRITE"
"author_Danilo_Vasconcellos_Vargas","journals/corr/abs-2408-09065","False","WRITE"
"author_Rupak_Majumdar","journals/corr/MajumdarMS16","True","WRITE"
"author_Kaushik_Mallik","journals/corr/MajumdarMS16","False","WRITE"
"author_Anne-Kathrin_Schmuck","journals/corr/MajumdarMS16","False","WRITE"
"author_Ievgen_Redko","journals/corr/abs-2002-03731","True","WRITE"
"author_Titouan_Vayer","journals/corr/abs-2002-03731","False","WRITE"
"author_Rmi_Flamary","journals/corr/abs-2002-03731","False","WRITE"
"author_Nicolas_Courty","journals/corr/abs-2002-03731","False","WRITE"
"author_Tristan_Ballard","journals/corr/abs-2305-02397","True","WRITE"
"author_Matthew_Cooper_0006","journals/corr/abs-2305-02397","False","WRITE"
"author_Chris_Lowrie","journals/corr/abs-2305-02397","False","WRITE"
"author_Gopal_Erinjippurath","journals/corr/abs-2305-02397","False","WRITE"
"author_Md._Nazmul_Kabir_Sikder","journals/corr/abs-2112-00588","True","WRITE"
"author_Feras_A._Batarseh","journals/corr/abs-2112-00588","False","WRITE"
"author_Serge_Gaspers","journals/corr/abs-0906-3527","True","WRITE"
"author_Gregory_B._Sorkin","journals/corr/abs-0906-3527","False","WRITE"
"author_Dong_Wei_0004","journals/corr/abs-2007-06371","True","WRITE"
"author_Shilei_Cao_0001","journals/corr/abs-2007-06371","False","WRITE"
"author_Kai_Ma_0002","journals/corr/abs-2007-06371","False","WRITE"
"author_Yefeng_Zheng_0001","journals/corr/abs-2007-06371","False","WRITE"
"author_Avishek_Joey_Bose","journals/corr/abs-1805-03642","True","WRITE"
"author_Huan_Ling","journals/corr/abs-1805-03642","False","WRITE"
"author_Yanshuai_Cao","journals/corr/abs-1805-03642","False","WRITE"
"author_Leonard_Bradatsch","journals/corr/abs-2402-08299","True","WRITE"
"author_Oleksandr_Miroshkin","journals/corr/abs-2402-08299","False","WRITE"
"author_Natasa_Trkulja","journals/corr/abs-2402-08299","False","WRITE"
"author_Frank_Kargl","journals/corr/abs-2402-08299","False","WRITE"
"author_Steven_Kolawole","journals/corr/abs-2407-02348","True","WRITE"
"author_Don_Kurian_Dennis","journals/corr/abs-2407-02348","False","WRITE"
"author_Ameet_Talwalkar","journals/corr/abs-2407-02348","False","WRITE"
"author_Virginia_Smith","journals/corr/abs-2407-02348","False","WRITE"
"author_Yun_Kuen_Cheung","journals/corr/abs-2005-13996","True","WRITE"
"author_Georgios_Piliouras","journals/corr/abs-2005-13996","False","WRITE"
"author_Brett_W._Israelsen","journals/corr/abs-1810-06519","True","WRITE"
"author_Nisar_R._Ahmed","journals/corr/abs-1810-06519","False","WRITE"
"author_Eric_W._Frew","journals/corr/abs-1810-06519","False","WRITE"
"author_Dale_A._Lawrence","journals/corr/abs-1810-06519","False","WRITE"
"author_Brian_Argrow","journals/corr/abs-1810-06519","False","WRITE"
"author_Xin_Yuan","journals/corr/abs-2406-06972","True","WRITE"
"author_Rana_Hanocka","journals/corr/abs-2406-06972","False","WRITE"
"author_Michael_Maire","journals/corr/abs-2406-06972","False","WRITE"
"author_Tony_Clark_0001","journals/corr/ClarkSW15a","True","WRITE"
"author_Paul_Sammut","journals/corr/ClarkSW15a","False","WRITE"
"author_James_S._Willans","journals/corr/ClarkSW15a","False","WRITE"
"author_Dongho_Lee","journals/corr/abs-2311-18825","True","WRITE"
"author_Jongseo_Lee","journals/corr/abs-2311-18825","False","WRITE"
"author_Jinwoo_Choi_0001","journals/corr/abs-2311-18825","False","WRITE"
"author_Liat_Peterfreund","journals/corr/abs-2003-06880","True","WRITE"
"author_Anatoliy_A._Platonov","journals/corr/abs-1008-1427","True","WRITE"
"author_Christian_Marzahl","journals/corr/abs-2004-05838","True","WRITE"
"author_Christof_A._Bertram","journals/corr/abs-2004-05838","False","WRITE"
"author_Marc_Aubreville","journals/corr/abs-2004-05838","False","WRITE"
"author_Anne_Petrick","journals/corr/abs-2004-05838","False","WRITE"
"author_Kristina_Weiler","journals/corr/abs-2004-05838","False","WRITE"
"author_Agnes_C._Glsel","journals/corr/abs-2004-05838","False","WRITE"
"author_Marco_Fragoso","journals/corr/abs-2004-05838","False","WRITE"
"author_Sophie_Merz","journals/corr/abs-2004-05838","False","WRITE"
"author_Florian_Bartenschlager","journals/corr/abs-2004-05838","False","WRITE"
"author_Judith_Hoppe","journals/corr/abs-2004-05838","False","WRITE"
"author_Alina_Langenhagen","journals/corr/abs-2004-05838","False","WRITE"
"author_Anne-Katherine_Jasensky","journals/corr/abs-2004-05838","False","WRITE"
"author_Jrn_Voigt","journals/corr/abs-2004-05838","False","WRITE"
"author_Robert_Klopfleisch","journals/corr/abs-2004-05838","False","WRITE"
"author_Andreas_K._Maier","journals/corr/abs-2004-05838","False","WRITE"
"author_Yan_Wang_0068","journals/corr/abs-1907-03246","True","WRITE"
"author_Wei_Song_0007","journals/corr/abs-1907-03246","False","WRITE"
"author_Giancarlo_Fortino","journals/corr/abs-1907-03246","False","WRITE"
"author_Lizhe_Qi","journals/corr/abs-1907-03246","False","WRITE"
"author_Wenqiang_Zhang","journals/corr/abs-1907-03246","False","WRITE"
"author_Antonio_Liotta","journals/corr/abs-1907-03246","False","WRITE"
"author_Thomas_O'Leary-Roseberry","journals/corr/abs-2002-02881","True","WRITE"
"author_Nick_Alger","journals/corr/abs-2002-02881","False","WRITE"
"author_Omar_Ghattas","journals/corr/abs-2002-02881","False","WRITE"
"author_Bjrn_Ltjens","journals/corr/abs-1910-12908","True","WRITE"
"author_Michael_Everett","journals/corr/abs-1910-12908","False","WRITE"
"author_Jonathan_P._How","journals/corr/abs-1910-12908","False","WRITE"
