entity,id,cluster,x,y
http://example.org/publication-ontology#author_Christian_Igel,263,3,0.14832449,-0.049375713
http://example.org/publication-ontology#author_Christian_Marzahl,264,0,0.14171553,0.105811566
http://example.org/publication-ontology#author_Christian_Schellhase,265,3,0.17561293,-0.08625305
http://example.org/publication-ontology#author_Christine_A._McDaniel,266,3,-0.04040671,-0.0861699
http://example.org/publication-ontology#author_Christof_A._Bertram,267,0,0.101287454,0.062143862
http://example.org/publication-ontology#author_Christof_Blum,268,2,-0.30292082,0.07474178
http://example.org/publication-ontology#author_Christophe_Lacave,269,3,0.18033782,-0.0068496466
http://example.org/publication-ontology#author_Christopher_Amato,270,3,0.26413763,-0.17760342
http://example.org/publication-ontology#author_Christopher_Hardin,271,2,-0.19526118,-0.13261646
http://example.org/publication-ontology#author_Christopher_J._Mungall,272,3,0.11972541,-0.12001437
http://example.org/publication-ontology#author_Christopher_K._Zeitler,273,2,-0.32390752,-0.047177672
http://example.org/publication-ontology#author_Christopher_M._Swann,274,3,-0.028822102,-0.17076677
http://example.org/publication-ontology#author_Christopher_R._Palmer,275,2,-0.2468268,-0.04465723
http://example.org/publication-ontology#author_Chritiene_Aarts,276,2,-0.35503176,-0.072419524
http://example.org/publication-ontology#author_Chun_Lu,277,2,-0.24905777,-0.03959936
http://example.org/publication-ontology#author_Chunlin_Wu,278,0,0.010991089,0.23707053
http://example.org/publication-ontology#author_Chunxiao_Jiang,279,3,0.11009456,-0.036806524
http://example.org/publication-ontology#author_Claas_Voelcker,280,2,-0.30046478,0.030929953
http://example.org/publication-ontology#author_Claire_Vernade,281,0,0.032148488,0.18730295
http://example.org/publication-ontology#author_Clare_Lyle,282,2,-0.27994716,-0.046608627
http://example.org/publication-ontology#author_Claudia_Leacock,283,2,-0.119839065,-0.12455797
http://example.org/publication-ontology#author_Claudio_Cremaschini,284,0,0.092654385,0.15683526
http://example.org/publication-ontology#author_Clement_T._Yu,285,0,0.026547447,0.22704929
http://example.org/publication-ontology#author_Cong_Lu,286,2,-0.24639508,-0.011733532
http://example.org/publication-ontology#author_Connor_Mattson,287,2,-0.33964074,-0.089386225
http://example.org/publication-ontology#author_Conrad_Sanderson,288,3,0.16981336,-0.08920187
http://example.org/publication-ontology#author_Cornelia_M._van_Duijn,289,3,0.1594546,-0.08157021
http://example.org/publication-ontology#author_Cristian_Prisacariu,290,2,-0.14223114,-0.07498407
http://example.org/publication-ontology#author_Cristian_Sminchisescu,291,3,0.27594146,-0.062399864
http://example.org/publication-ontology#author_Csar_Snchez_0001,292,2,-0.26971647,-0.06390023
http://example.org/publication-ontology#author_Cui_Tao,293,0,0.031344503,0.22200543
http://example.org/publication-ontology#author_Cuimei_Wang,294,3,0.23707618,-0.10929531
http://example.org/publication-ontology#author_Cuiying_Zhou,295,3,0.21617267,-0.11779058
http://example.org/publication-ontology#author_Curtis_E._Dyreson,296,0,0.11381339,0.073515534
http://example.org/publication-ontology#author_Cyrus_Cousins,297,2,-0.36319923,-0.055250347
http://example.org/publication-ontology#author_Daichi_Saito,298,3,0.21522723,-0.17712283
http://example.org/publication-ontology#author_Dale_A._Lawrence,299,3,0.2073212,-0.13726997
http://example.org/publication-ontology#author_Dale_C._Sutcliffe,300,2,-0.30867973,0.012205005
http://example.org/publication-ontology#author_Dale_Schuurmans,301,2,-0.31814244,0.054051727
http://example.org/publication-ontology#author_Damien_Ernst,302,2,-0.22207314,-0.100082934
http://example.org/publication-ontology#author_Damon_L._Woodard,303,0,0.062069416,0.082265586
http://example.org/publication-ontology#author_Dana_A._Knoll,304,0,0.030650921,0.05143386
http://example.org/publication-ontology#author_Dandan_Zhi,305,3,0.21357977,-0.088508666
http://example.org/publication-ontology#author_Daniel_A._Menasc,306,2,-0.12299543,-0.22483349
http://example.org/publication-ontology#author_Daniel_Bello,307,3,0.09260589,-0.009734273
http://example.org/publication-ontology#author_Daniel_Cohen-Or,308,0,0.0124876425,0.024251848
http://example.org/publication-ontology#author_Daniel_E._Capecci,309,3,0.17528464,-0.0067786574
http://example.org/publication-ontology#author_Daniel_Lerner,310,3,0.04771118,-0.014482498
http://example.org/publication-ontology#author_Daniel_Melcer,311,3,0.25999185,-0.20585972
http://example.org/publication-ontology#author_Daniel_S._Brown,312,2,-0.28851813,-0.012418628
http://example.org/publication-ontology#author_Danilo_Vasconcellos_Vargas,313,0,0.18497832,0.31859782
http://example.org/publication-ontology#author_Daphne_Cornelisse,314,2,-0.20942232,0.070946485
http://example.org/publication-ontology#author_Dasari_Anantha_Reddy,315,2,-0.26181808,-0.08651072
http://example.org/publication-ontology#author_David_A._Duce,316,2,-0.24039969,-0.03282565
http://example.org/publication-ontology#author_David_Abel,317,2,-0.32324275,-0.017930686
http://example.org/publication-ontology#author_David_G._Loomis,318,3,-0.034659706,-0.049702346
http://example.org/publication-ontology#author_David_L._Martin_0001,319,2,-0.3603106,-0.062328935
http://example.org/publication-ontology#author_David_Meger,320,2,-0.2786232,-0.0824554
http://example.org/publication-ontology#author_David_Stenger,321,0,0.059869777,-0.0036263466
http://example.org/publication-ontology#author_David_Szepesvari,322,0,-0.13085794,0.1435388
http://example.org/publication-ontology#author_David_Valencia,323,0,-0.076512925,0.05613488
http://example.org/publication-ontology#author_David_Zubrow,324,3,0.07159649,-0.19125497
http://example.org/publication-ontology#author_Davide_Bertolo,325,3,0.22514917,-0.10302997
http://example.org/publication-ontology#author_Davide_Camponogara,326,2,-0.20999175,-0.019366264
http://example.org/publication-ontology#author_Davide_Corsi,327,2,-0.3355534,-0.06757665
http://example.org/publication-ontology#author_Davide_Notti,328,2,-0.32794115,0.00076931715
http://example.org/publication-ontology#author_Davy_Suve,329,2,-0.3359801,-0.063108385
http://example.org/publication-ontology#author_Dawei_Wang_0006,330,3,0.17614838,-0.03161502
http://example.org/publication-ontology#author_Debin_Zhao,331,3,0.23527715,-0.024487495
http://example.org/publication-ontology#author_Deborah_A._Frincke,332,0,0.005046189,0.052277356
http://example.org/publication-ontology#author_Deborah_L._McGuinness,333,2,-0.2075485,-0.06942606
http://example.org/publication-ontology#author_Deepak_R._Unni,334,0,-0.029678427,0.1134482
http://example.org/publication-ontology#author_Deepak_Somaya,335,2,-0.1618886,-0.17255747
http://example.org/publication-ontology#author_Deepjyoti_Deka,336,0,0.013164796,0.16842496
http://example.org/publication-ontology#author_Defu_Lian,337,0,0.09763411,0.027562529
http://example.org/publication-ontology#author_Denis_Litvinov,338,0,0.03841149,0.10740739
http://example.org/publication-ontology#author_Derek_Kwaku_Pobi_Asiedu,339,3,0.24754944,-0.04285592
http://example.org/publication-ontology#author_Deshi_Ye,340,0,-0.015449218,0.14436194
http://example.org/publication-ontology#author_Desire_Iradukunda,341,3,-0.018308587,-0.09420645
http://example.org/publication-ontology#author_Desmond_P._Taylor,342,2,-0.32145977,-0.057926536
http://example.org/publication-ontology#author_Deva_Ramanan,343,3,0.1718046,-0.036196113
http://example.org/publication-ontology#author_Dexun_Li,344,3,0.09059512,-0.07123363
http://example.org/publication-ontology#author_Deyu_Tu,345,0,0.02042979,0.05402389
http://example.org/publication-ontology#author_Deyuan_Meng,346,3,0.1515015,-0.16109848
http://example.org/publication-ontology#author_Dhawal_Gupta,347,2,-0.2748619,-0.050567806
http://example.org/publication-ontology#author_Dhruba_K._Bhattacharyya,348,3,0.09226743,-0.1211105
http://example.org/publication-ontology#author_Di_Huang_0002,349,0,-0.014370419,0.072128385
http://example.org/publication-ontology#author_Di_Wu_0038,350,3,0.370909,-0.13789386
http://example.org/publication-ontology#author_DianChao_Lin,351,3,0.20738882,-0.09114152
http://example.org/publication-ontology#author_Didier_Lime,352,3,0.08039672,-0.15567899
http://example.org/publication-ontology#author_Diederik_M._Roijers,353,0,-0.2241408,0.14541388
http://example.org/publication-ontology#author_Dimitrios_Georgakopoulos_0001,354,2,-0.22452497,-0.03418237
http://example.org/publication-ontology#author_Dina_Mayzlin,355,3,0.017191984,-0.068906546
http://example.org/publication-ontology#author_Divyansh_Garg,356,2,-0.27884358,0.009361178
http://example.org/publication-ontology#author_Doina_Precup,357,2,-0.36559242,-0.023310184
http://example.org/publication-ontology#author_Don_Kurian_Dennis,358,3,0.15941092,-0.07757473
http://example.org/publication-ontology#author_Donal_J._Flynn,359,2,-0.26138043,0.019715577
http://example.org/publication-ontology#author_Donald_A._Adjeroh,360,0,-0.06321331,0.09939852
http://example.org/publication-ontology#author_Donald_Baker,361,2,-0.29738948,0.008628607
http://example.org/publication-ontology#author_Donald_Yu-Chun_Lie,362,3,0.12362797,-0.011545122
http://example.org/publication-ontology#author_Dong-Keun_Lee,363,3,0.12198389,-0.09338838
http://example.org/publication-ontology#author_Dong_Qiu,364,3,0.17782947,-0.011500895
http://example.org/publication-ontology#author_Dong_Wei_0004,365,3,0.13259819,-0.17161793
http://example.org/publication-ontology#author_Dongchao_Ma,366,2,-0.35384497,-0.12163144
http://example.org/publication-ontology#author_Dongho_Lee,367,3,0.07948959,-0.064944625
http://example.org/publication-ontology#author_Donghui_Li,368,0,-0.052337177,0.19124958
http://example.org/publication-ontology#author_Dongjie_Liu,369,2,-0.074921735,-0.15406561
http://example.org/publication-ontology#author_Dongliang_Cui,370,3,0.14223152,-0.04404831
http://example.org/publication-ontology#author_Dongqi_Fu,371,3,0.1941554,-0.117168844
http://example.org/publication-ontology#author_Dongwan_Kim,372,0,-0.02980242,0.11552608
http://example.org/publication-ontology#author_Dongxu_Chen,373,3,0.2603564,-0.051115394
http://example.org/publication-ontology#author_Doron_Rotem,374,2,-0.31403655,-0.085840225
http://example.org/publication-ontology#author_Dragomir_Anguelov,375,0,-0.02755528,0.104013234
http://example.org/publication-ontology#author_Drew_V._McDermott,376,3,0.06825329,-0.021731615
http://example.org/publication-ontology#author_Du_Wu,377,0,0.001866065,0.018659592
http://example.org/publication-ontology#author_Duilio_Cirino,378,2,-0.3201647,-0.025390565
http://example.org/publication-ontology#author_Eckhard_Moeller,379,2,-0.28514075,0.011802644
http://example.org/publication-ontology#author_Ed_Voermans,380,2,-0.31123438,0.04996586
http://example.org/publication-ontology#author_Edan_Meyer,381,2,-0.3677599,-0.05246097
http://example.org/publication-ontology#author_Ednei_Aparecido_Santulo_Jnior,382,0,0.06030315,0.014162362
http://example.org/publication-ontology#author_Eduard_Oks,383,0,0.015262157,0.06874451
http://example.org/publication-ontology#author_Edward_T.-H._Chu,384,3,0.1596172,-0.012702525
http://example.org/publication-ontology#author_Edward_T._Bullmore,385,0,-0.03954556,0.26434433
http://example.org/publication-ontology#author_Edwin_K._P._Chong,386,3,0.12349259,-0.15732408
http://example.org/publication-ontology#author_Eerke_A._Boiten,387,2,-0.37204626,-0.04505384
http://example.org/publication-ontology#author_Efstratios_Kontopoulos,388,2,-0.110413276,-0.0013371706
http://example.org/publication-ontology#author_Elaine_Short,389,2,-0.2739257,0.058553964
http://example.org/publication-ontology#author_Elena_Benedetta_Masi,390,3,0.2004658,-0.18712014
http://example.org/publication-ontology#author_Elena_N._Akimova,391,3,0.24774957,-0.029055774
http://example.org/publication-ontology#author_Eleni_Constantinou,392,3,0.23146468,-0.048479974
http://example.org/publication-ontology#author_Eleuterio_F._Toro,393,3,0.24307682,-0.10929215
http://example.org/publication-ontology#author_Elisa_Gargini,394,3,0.1801751,-0.2067703
http://example.org/publication-ontology#author_Elita_A._Lobo,395,2,-0.30225682,0.012972236
http://example.org/publication-ontology#author_Emilio_Coppa,396,2,-0.35343206,-0.067563474
http://example.org/publication-ontology#author_Emma_Cramer,397,2,-0.35174286,-0.09719151
http://example.org/publication-ontology#author_Emmanuelle_Dietz,398,3,0.07964137,-0.08352101
http://example.org/publication-ontology#author_Emmeric_Tanghe,399,3,0.2931518,-0.0787822
http://example.org/publication-ontology#author_En-Yu_Yao,400,0,-0.06871364,0.13970798
http://example.org/publication-ontology#author_Eric_Bechhoefer,401,3,0.17380755,-0.1587143
http://example.org/publication-ontology#author_Eric_Eaton,402,2,-0.27638605,0.029932022
http://example.org/publication-ontology#author_Eric_Granger,403,3,0.05822329,-0.1308735
http://example.org/publication-ontology#author_Eric_W._Frew,404,3,0.16319206,-0.03229046
http://example.org/publication-ontology#author_Erich_J._Neuhold,405,0,-0.14367372,0.09943652
http://example.org/publication-ontology#author_Erik_Hollnagel,406,2,-0.12888005,-0.075933814
http://example.org/publication-ontology#author_Erin_J._Talvitie,407,2,-0.27295908,-0.11645514
http://example.org/publication-ontology#author_Erle_Zhu,408,3,0.2608818,-0.062173784
http://example.org/publication-ontology#author_Erran_Carmel,409,2,-0.17242712,-0.12004721
http://example.org/publication-ontology#author_Erwin_Prassler,410,3,0.10966573,-0.13768005
http://example.org/publication-ontology#author_Eugene_Vinitsky,411,2,-0.24015135,0.045981616
http://example.org/publication-ontology#author_Eugenio_Bargiacchi,412,2,-0.29679778,-0.027801752
http://example.org/publication-ontology#author_Evagelia_Emily_Tavoulareas,413,3,0.32013854,-0.063349664
http://example.org/publication-ontology#author_Evan_Ettinger,414,3,-0.015718468,-0.16171318
http://example.org/publication-ontology#author_Evgenii_Vinogradov,415,3,0.29835916,-0.06442571
http://example.org/publication-ontology#author_Evren_Sirin,416,2,-0.3127926,0.040467232
http://example.org/publication-ontology#author_Fa_Zhang_0001,417,3,0.12981662,-0.04851228
http://example.org/publication-ontology#author_Fabian_Freisleben,418,3,0.23417102,-0.12987942
http://example.org/publication-ontology#author_Fabian_Otto,419,2,-0.29825184,-0.011155188
http://example.org/publication-ontology#author_Fahim_Shahriar,420,2,-0.2937613,0.059078276
http://example.org/publication-ontology#author_Faisal_Mohamed,421,2,-0.2952191,-0.018097222
http://example.org/publication-ontology#author_Faiz_Currim,422,3,0.15887612,-0.08594161
http://example.org/publication-ontology#author_Fang_Li,423,3,0.23463672,0.016170084
http://example.org/publication-ontology#author_Fang_Zhao_0003,424,3,0.13082519,-0.0047781467
http://example.org/publication-ontology#author_Fangzhen_Lin,425,2,-0.19993857,-0.14254612
http://example.org/publication-ontology#author_Fanjun_Li,426,3,0.22815722,-0.093225
http://example.org/publication-ontology#author_Fariba_Sadri,427,3,-0.020725287,-0.07272673
http://example.org/publication-ontology#author_Fashan_Yu,428,3,0.13211109,-0.12234974
http://example.org/publication-ontology#author_Fateme_Movahedi,429,3,0.24861541,-0.05293405
http://example.org/publication-ontology#author_Fatemeh_Abdi,430,3,-0.067520656,-0.18960196
http://example.org/publication-ontology#author_Fatih_Gelgi,431,2,-0.3048328,-0.07578963
http://example.org/publication-ontology#author_Fatih_Sarikoc,432,0,-0.1209565,0.0608325
http://example.org/publication-ontology#author_Fei_Meng,433,3,0.3179995,-0.059625506
http://example.org/publication-ontology#author_Fei_Sun,434,3,0.13021713,-0.06539571
http://example.org/publication-ontology#author_Fei_Wu_0001,435,3,0.22359559,-0.16276866
http://example.org/publication-ontology#author_Fei_Zou,436,3,0.2411782,-0.10837555
http://example.org/publication-ontology#author_Feifei_Xu,437,0,0.10803688,0.051353514
http://example.org/publication-ontology#author_Felix_Krabbes,438,3,0.11218547,-0.0108039975
http://example.org/publication-ontology#author_Feng-Yang_Kuo,439,0,-0.091269605,0.056010693
http://example.org/publication-ontology#author_Feras_A._Batarseh,440,3,0.12477381,-0.033955872
http://example.org/publication-ontology#author_Figen_Ozturk,441,2,-0.1578803,-0.046446323
http://example.org/publication-ontology#author_Finale_Doshi-Velez,442,0,-0.23232552,0.15552357
http://example.org/publication-ontology#author_Flaminio_Squazzoni,443,3,0.08998712,-0.083747506
http://example.org/publication-ontology#author_Florian_Bartenschlager,444,0,0.0052543953,0.044985473
http://example.org/publication-ontology#author_Forest_Agostinelli,445,2,-0.295031,-0.09343827
http://example.org/publication-ontology#author_Forrest_Sheng_Bao,446,3,0.07095687,-0.10851544
http://example.org/publication-ontology#author_Fran_Domazetovic,447,3,0.23541757,-0.03186798
http://example.org/publication-ontology#author_Francesco_Zanini,448,2,-0.31975248,-0.01680237
http://example.org/publication-ontology#author_Frank_Hartung,449,2,-0.2031832,-0.01241219
http://example.org/publication-ontology#author_Frank_Kargl,450,3,0.24663162,-0.052880287
http://example.org/publication-ontology#author_Frank_Seide,451,2,-0.27934334,-0.019020796
http://example.org/publication-ontology#author_Frans_A._Oliehoek,452,0,-0.23011571,0.09569952
http://example.org/publication-ontology#author_Frederieke_van_Perlo,453,3,-0.042131953,-0.10964435
http://example.org/publication-ontology#author_Freek_Stulp,454,2,-0.31079087,-0.087239444
http://example.org/publication-ontology#author_Frieda_Rong,455,2,-0.3465229,-0.0043759346
http://example.org/publication-ontology#author_Fuchun_Sun_0001,456,2,-0.27495542,0.012898326
http://example.org/publication-ontology#author_Fumio_Teraoka,457,3,0.030793928,-0.121435344
http://example.org/publication-ontology#author_G._Alistair_Watson,458,3,0.24907133,-0.16650099
http://example.org/publication-ontology#author_G._Peter_Fang,459,0,0.049406387,0.34283608
http://example.org/publication-ontology#author_Gabi_Shalev,460,3,0.021585919,-0.016085327
http://example.org/publication-ontology#author_Gabriel_Montenegro,461,2,-0.13823679,0.04650739
http://example.org/publication-ontology#author_Gang_Cheng,462,0,0.04734268,0.09514484
http://example.org/publication-ontology#author_Gang_Hu_0002,463,3,0.34596354,-0.12474996
http://example.org/publication-ontology#author_Gaoang_Li,464,3,0.23521984,-0.036373615
http://example.org/publication-ontology#author_Gaohang_Yu,465,3,0.015914857,-0.16258103
http://example.org/publication-ontology#author_Garmt_Dijksterhuis,466,0,-0.012609012,0.14717546
http://example.org/publication-ontology#author_Gary_A._Bergquist,467,2,-0.32387397,0.00033164024
http://example.org/publication-ontology#author_Gary_Allen,468,3,0.20488158,-0.08823401
http://example.org/publication-ontology#author_Gaspard_Lambrechts,469,2,-0.37380263,-0.031799614
http://example.org/publication-ontology#author_Gaurav_Sahu,470,3,0.24481812,-0.08560908
http://example.org/publication-ontology#author_Gaurav_Sinha_0001,471,2,-0.3441105,-0.06748301
http://example.org/publication-ontology#author_Gautham_Vasan,472,2,-0.3185301,-0.08982426
http://example.org/publication-ontology#author_Georg_Martius,473,0,0.0043879524,0.2576322
http://example.org/publication-ontology#author_George_Deitz,474,3,0.030537084,0.026667774
http://example.org/publication-ontology#author_George_Konidaris_0001,475,3,0.29313302,-0.016502082
http://example.org/publication-ontology#author_George_Kozanidis,476,3,0.088496044,-0.03524685
http://example.org/publication-ontology#author_George_Mavritsakis,477,0,-0.005191721,0.003186524
http://example.org/publication-ontology#author_George_Yin_0001,478,0,-0.030658104,-0.03728354
http://example.org/publication-ontology#author_Georgios_B._Giannakis,479,2,-0.11833718,-0.020428777
http://example.org/publication-ontology#author_Georgios_Piliouras,480,0,0.04920745,0.15092492
http://example.org/publication-ontology#author_Georgy_Antonov,481,2,-0.20586833,-0.09305644
http://example.org/publication-ontology#author_Gerard_de_Haan,482,2,-0.13180476,-0.092999876
http://example.org/publication-ontology#author_Gerardo_Herrera,483,2,-0.32573897,-0.008412898
http://example.org/publication-ontology#author_Gerhard_Neumann,484,2,-0.29854637,0.03944534
http://example.org/publication-ontology#author_German_Ocampo_Botero,485,0,-0.00056140125,-0.025458634
http://example.org/publication-ontology#author_Germn_Castellanos,486,3,0.30798712,-0.11042404
http://example.org/publication-ontology#author_Germn_Molt_Martnez,487,0,0.085967794,0.04721147
http://example.org/publication-ontology#author_Gersi_Doko,488,2,-0.3114784,-0.051259875
http://example.org/publication-ontology#author_Ghadeer_A._L._Kateb,489,0,0.024695173,-0.11078584
http://example.org/publication-ontology#author_Giacomo_Zamprogno,490,3,0.11838707,-0.11231947
http://example.org/publication-ontology#author_Giancarlo_Fortino,491,3,0.08840656,-0.11066574
http://example.org/publication-ontology#author_Gianfranco_Doretto,492,3,0.26503968,-0.08035052
http://example.org/publication-ontology#author_Gianluca_Drappo,493,2,-0.32471856,-0.056486428
http://example.org/publication-ontology#author_Giannis_Tzimas,494,0,-0.019050963,0.1297952
http://example.org/publication-ontology#author_Gil_Sadeh,495,3,0.028097555,0.0074876547
http://example.org/publication-ontology#author_Gintare_Karolina_Dziugaite,496,2,-0.3310343,-0.05934149
http://example.org/publication-ontology#author_Giorgio_Manganini,497,2,-0.28679076,0.02859357
http://example.org/publication-ontology#author_Giovanni_Muscato,498,3,0.11831172,-0.14791477
http://example.org/publication-ontology#author_Glen_Berseth,499,2,-0.2610095,0.09564966
http://example.org/publication-ontology#author_Gopal_Erinjippurath,500,0,-0.07231552,0.16716692
http://example.org/publication-ontology#author_Gordon_V._Cormack,501,2,-0.26755762,0.11325151
http://example.org/publication-ontology#author_Gourab_Sen_Gupta,502,3,0.080690466,-0.09129149
http://example.org/publication-ontology#author_Gran_Kauermann,503,3,0.19661427,-0.12515295
http://example.org/publication-ontology#author_Granger_G._Sutton,504,0,-0.079637446,0.11533865
http://example.org/publication-ontology#author_Gregor_Schner,505,0,0.16865274,0.036278814
http://example.org/publication-ontology#author_Gregorio_Robles,506,0,0.13066705,0.042066664
http://example.org/publication-ontology#author_Gregory_B._Sorkin,507,3,0.13491027,-0.16336942
http://example.org/publication-ontology#author_Gregory_D._Hager,508,3,-0.0069353953,-0.017099261
http://example.org/publication-ontology#author_Gregory_Dudek,509,0,0.030434728,0.08885297
http://example.org/publication-ontology#author_Grienggrai_Rajchakit,510,3,0.09402869,-0.2421571
http://example.org/publication-ontology#author_Grigorii_V._Andrianov,511,3,0.023558877,-0.11168009
http://example.org/publication-ontology#author_Grigoris_Antoniou,512,0,0.028247163,0.05069384
http://example.org/publication-ontology#author_Guandong_Bai,513,3,0.18586642,0.018723518
http://example.org/publication-ontology#author_Guang_Yang,514,2,-0.23810628,0.0077189803
http://example.org/publication-ontology#author_Guanghui_Teng,515,0,-0.031675197,0.10077116
http://example.org/publication-ontology#author_Guillaume_Richard,516,2,-0.30545196,-0.03563726
http://example.org/publication-ontology#author_Guisseppi_A._Forgionne,517,2,-0.15132698,-0.0755316
http://example.org/publication-ontology#author_Gunduz_Caginalp,518,3,0.0041804984,-0.083316684
http://example.org/publication-ontology#author_Guo-Hui_Lin,519,2,-0.20504749,-0.16543585
http://example.org/publication-ontology#author_Guo_Wei_0004,520,3,0.28119498,-0.043442667
http://example.org/publication-ontology#author_Guobing_Li,521,0,-0.030853964,0.15707576
http://example.org/publication-ontology#author_Guochuan_Zhang,522,0,-0.02820208,0.038515806
http://example.org/publication-ontology#author_Guohui_Fan,523,3,0.3173018,-0.060802937
http://example.org/publication-ontology#author_Guoqiang_Zhang_0007,524,3,0.18680817,-0.13086414
http://example.org/publication-ontology#author_Guoxun_Zheng,525,3,0.18274565,-0.15996426
http://example.org/publication-ontology#author_Gustavo_Arechavaleta,526,3,0.12794578,-0.07857573
http://example.org/publication-ontology#author_Guy_Amir,527,0,0.02172289,0.09823614
http://example.org/publication-ontology#author_Guy_Katz,528,2,-0.29550472,-0.009537935
http://example.org/publication-ontology#author_Hadi_Moradi,529,3,0.11995044,-0.13561791
http://example.org/publication-ontology#author_Hafida_Idrissi_Azami,530,3,0.23924568,-0.02889198
http://example.org/publication-ontology#author_Hai_Bang_Truong,531,3,0.28791672,-0.09850788
http://example.org/publication-ontology#author_Hai_He,532,2,-0.2974838,0.15734774
http://example.org/publication-ontology#author_Hai_Huang,533,3,0.2180829,-0.0402779
http://example.org/publication-ontology#author_Haider_Al_Kim,534,3,0.111018166,-0.11815488
http://example.org/publication-ontology#author_Haifeng_Xia,535,3,0.24454856,-0.093101025
http://example.org/publication-ontology#author_Haijian_Yang,536,3,0.25712508,-0.08916092
http://example.org/publication-ontology#author_Haijun_Zhang_0002,537,3,-0.034068458,-0.09326911
http://example.org/publication-ontology#author_Hairong_Dong_0001,538,3,0.1396349,-0.035726964
http://example.org/publication-ontology#author_Haitao_Fang,539,2,-0.26261103,-0.027706504
http://example.org/publication-ontology#author_Haixia_Sun,540,3,0.19113025,-0.12997234
http://example.org/publication-ontology#author_Haiyang_Pan,541,0,0.042649344,0.04308924
http://example.org/publication-ontology#author_Haiyang_Yu,542,3,0.21123184,-0.1391812
http://example.org/publication-ontology#author_Haiyong_Luo,543,3,0.17730117,-0.008075237
http://example.org/publication-ontology#author_Hallam_Stevens,544,3,0.2542524,-0.18305719
http://example.org/publication-ontology#author_Haluk_Demirkan,545,0,0.12133979,0.13383633
http://example.org/publication-ontology#author_Han-Fu_Chen,546,2,-0.28054473,-0.06838679
http://example.org/publication-ontology#author_Han_Ma,547,3,0.29774454,-0.08042443
http://example.org/publication-ontology#author_Han_Wang,548,0,-0.008654617,0.1811207
http://example.org/publication-ontology#author_Hanbin_Luo,549,0,-0.016531713,0.06986594
http://example.org/publication-ontology#author_Haneen_Hijazi,550,3,0.012563929,-0.12636912
http://example.org/publication-ontology#author_Hanghang_Tong,551,3,0.19371417,-0.14010483
http://example.org/publication-ontology#author_Hanhui_Li,552,3,0.043057248,-0.1382615
http://example.org/publication-ontology#author_Hannah_Blau,553,0,0.042721473,0.062007308
http://example.org/publication-ontology#author_Hans-Werner_Gsgen,554,2,-0.27542022,0.02535507
http://example.org/publication-ontology#author_Hao_Wang,555,0,0.14916843,0.09328568
http://example.org/publication-ontology#author_Hao_Xiong,556,3,0.18346064,-0.046498895
http://example.org/publication-ontology#author_Hao_Zhang_0025,557,3,0.22075275,-0.025305271
http://example.org/publication-ontology#author_Haojie_Li,558,2,-0.117085,-0.084590256
http://example.org/publication-ontology#author_Haque_Ishfaq,559,2,-0.3120107,0.06545827
http://example.org/publication-ontology#author_Harald_Haas,560,0,-0.03877897,0.30881608
http://example.org/publication-ontology#author_Harish_Doddi,561,3,0.114958584,-0.1622439
http://example.org/publication-ontology#author_Harry_Warne,562,0,-0.017980628,0.19590297
http://example.org/publication-ontology#author_Harshita_Gupta,563,3,0.06474332,-0.048050582
http://example.org/publication-ontology#author_Hartmut_Brandt,564,0,0.13673538,0.0063311458
http://example.org/publication-ontology#author_Hasan_Davulcu,565,2,-0.33626297,-0.08276844
http://example.org/publication-ontology#author_Hasna_Chamlal,566,0,0.08931361,0.07307431
http://example.org/publication-ontology#author_Hassan_Saber,567,2,-0.19866183,-0.06363523
http://example.org/publication-ontology#author_Hasti_Seifi,568,3,0.035835214,-0.036376536
http://example.org/publication-ontology#author_Hauke_Peyn,569,2,-0.3116486,-0.00092047453
http://example.org/publication-ontology#author_He-Jin_Gu,570,3,0.13844292,-0.027797401
http://example.org/publication-ontology#author_He_Chen_0001,571,3,0.1908808,-0.0013321042
http://example.org/publication-ontology#author_He_Wang,572,2,-0.30106732,-0.038397074
http://example.org/publication-ontology#author_Hehao_Niu,573,3,0.14357728,-0.14236373
http://example.org/publication-ontology#author_Hendrik_Richter_0001,574,3,0.09687289,-0.021292388
http://example.org/publication-ontology#author_Heng_Zhang,575,2,-0.3116014,-0.026801944
http://example.org/publication-ontology#author_Hengfei_Ding,576,3,0.12163458,-0.06632185
http://example.org/publication-ontology#author_Hengshan_Yue,577,0,0.13123412,0.09807944
http://example.org/publication-ontology#author_Henk_Doornbos,578,2,-0.3149573,-0.009162366
http://example.org/publication-ontology#author_Henning_Bruhn,579,2,-0.14019802,-0.16063154
http://example.org/publication-ontology#author_Henrik_I._Christensen,580,2,-0.2444523,-0.05724913
http://example.org/publication-ontology#author_Henrik_Juul_Spietz,581,3,0.1600471,-0.05088705
http://example.org/publication-ontology#author_Henry_Sowerby,582,2,-0.28061488,0.030599684
http://example.org/publication-ontology#author_Hermann_Bischl,583,0,0.16632761,0.014970958
http://example.org/publication-ontology#author_Hikmat_Ullah_Khan,584,0,0.0059758574,0.21001202
http://example.org/publication-ontology#author_Hind_Taud,585,3,0.20107195,0.008059025
http://example.org/publication-ontology#author_Hiroaki_Umehara,586,2,-0.27309522,0.0814625
http://example.org/publication-ontology#author_Hiroki_Cho,587,0,0.0017790571,0.25234434
http://example.org/publication-ontology#author_Hiroshi_Mineno,588,3,0.1533673,-0.17059278
